timestamp,person_id,name,confidence,event,screenshot
2026-02-11 06:32:04,P0002,Person 2,0.62,seen,
2026-02-11 06:32:04,P0011,Person 11,0.84,seen,
2026-02-11 06:32:04,P0004,Person 4,0.63,seen,
2026-02-11 06:32:04,P0004,Person 4,0.50,seen,
2026-02-11 06:32:04,P0008,Person 8,0.55,seen,
2026-02-11 06:32:04,P0004,Person 4,0.53,seen,
2026-02-11 06:32:04,P0004,Person 4,0.51,seen,
2026-02-11 06:32:04,P0008,Person 8,0.78,seen,
2026-02-11 06:32:04,P0008,Person 8,0.68,seen,
2026-02-11 06:32:04,P0002,Person 2,0.62,seen,
2026-02-11 06:32:04,P0011,Person 11,0.88,seen,
2026-02-11 06:32:04,P0004,Person 4,0.64,seen,
2026-02-11 06:32:04,P0004,Person 4,0.50,seen,
2026-02-11 06:32:04,P0008,Person 8,0.52,seen,
2026-02-11 06:32:04,P0004,Person 4,0.52,seen,
2026-02-11 06:32:04,P0004,Person 4,0.54,seen,
2026-02-11 06:32:05,P0008,Person 8,0.79,seen,
2026-02-11 06:32:05,P0008,Person 8,0.68,seen,
2026-02-11 06:32:05,P0002,Person 2,0.62,seen,
2026-02-11 06:32:05,P0004,Person 4,0.64,seen,
2026-02-11 06:32:05,P0011,Person 11,0.82,seen,
2026-02-11 06:32:05,P0004,Person 4,0.49,seen,
2026-02-11 06:32:05,P0008,Person 8,0.52,seen,
2026-02-11 06:32:05,P0004,Person 4,0.54,seen,
2026-02-11 06:32:05,P0004,Person 4,0.53,seen,
2026-02-11 06:32:05,P0008,Person 8,0.78,seen,
2026-02-11 06:32:05,P0008,Person 8,0.68,seen,
2026-02-11 06:32:05,P0002,Person 2,0.64,seen,
2026-02-11 06:32:05,P0011,Person 11,0.87,seen,
2026-02-11 06:32:05,P0004,Person 4,0.63,seen,
2026-02-11 06:32:05,P0004,Person 4,0.49,seen,
2026-02-11 06:32:05,P0008,Person 8,0.60,seen,
2026-02-11 06:32:05,P0004,Person 4,0.54,seen,
2026-02-11 06:32:05,P0004,Person 4,0.54,seen,
2026-02-11 06:32:05,P0008,Person 8,0.77,seen,
2026-02-11 06:32:05,P0008,Person 8,0.66,seen,
2026-02-11 06:32:05,P0002,Person 2,0.59,seen,
2026-02-11 06:32:05,P0011,Person 11,0.89,seen,
2026-02-11 06:32:05,P0004,Person 4,0.50,seen,
2026-02-11 06:32:05,P0004,Person 4,0.62,seen,
2026-02-11 06:32:05,P0008,Person 8,0.62,seen,
2026-02-11 06:32:05,P0004,Person 4,0.43,seen,
2026-02-11 06:32:06,P0004,Person 4,0.46,seen,
2026-02-11 06:32:06,P0008,Person 8,0.79,seen,
2026-02-11 06:32:06,P0008,Person 8,0.66,seen,
2026-02-11 06:32:06,P0002,Person 2,0.60,seen,
2026-02-11 06:32:06,P0011,Person 11,0.87,seen,
2026-02-11 06:32:06,P0004,Person 4,0.49,seen,
2026-02-11 06:32:06,P0004,Person 4,0.61,seen,
2026-02-11 06:32:06,P0008,Person 8,0.61,seen,
2026-02-11 06:32:06,P0004,Person 4,0.43,seen,
2026-02-11 06:32:06,P0004,Person 4,0.43,seen,
2026-02-11 06:32:06,P0008,Person 8,0.80,seen,
2026-02-11 06:32:06,P0008,Person 8,0.67,seen,
2026-02-11 06:32:06,P0002,Person 2,0.59,seen,
2026-02-11 06:32:06,P0011,Person 11,0.87,seen,
2026-02-11 06:32:06,P0008,Person 8,0.49,seen,
2026-02-11 06:32:06,P0004,Person 4,0.64,seen,
2026-02-11 06:32:06,P0008,Person 8,0.61,seen,
2026-02-11 06:32:06,P0004,Person 4,0.43,seen,
2026-02-11 06:32:06,P0004,Person 4,0.43,seen,
2026-02-11 06:32:07,P0008,Person 8,0.80,seen,
2026-02-11 06:32:07,P0008,Person 8,0.67,seen,
2026-02-11 06:32:07,P0002,Person 2,0.61,seen,
2026-02-11 06:32:07,P0011,Person 11,0.90,seen,
2026-02-11 06:32:07,P0008,Person 8,0.48,seen,
2026-02-11 06:32:07,P0008,Person 8,0.61,seen,
2026-02-11 06:32:07,P0004,Person 4,0.64,seen,
2026-02-11 06:32:07,P0004,Person 4,0.43,seen,
2026-02-11 06:32:07,P0004,Person 4,0.42,seen,
2026-02-11 06:32:07,P0008,Person 8,0.80,seen,
2026-02-11 06:32:07,P0008,Person 8,0.67,seen,
2026-02-11 06:32:07,P0002,Person 2,0.59,seen,
2026-02-11 06:32:07,P0011,Person 11,0.89,seen,
2026-02-11 06:32:07,P0008,Person 8,0.50,seen,
2026-02-11 06:32:07,P0008,Person 8,0.60,seen,
2026-02-11 06:32:07,P0004,Person 4,0.64,seen,
2026-02-11 06:32:07,P0004,Person 4,0.44,seen,
2026-02-11 06:32:07,P0004,Person 4,0.41,seen,
2026-02-11 06:32:07,P0008,Person 8,0.78,seen,
2026-02-11 06:32:07,P0008,Person 8,0.67,seen,
2026-02-11 06:32:07,P0002,Person 2,0.59,seen,
2026-02-11 06:32:07,P0011,Person 11,0.91,seen,
2026-02-11 06:32:07,P0004,Person 4,0.67,seen,
2026-02-11 06:32:07,P0004,Person 4,0.49,seen,
2026-02-11 06:32:07,P0008,Person 8,0.60,seen,
2026-02-11 06:32:07,P0004,Person 4,0.46,seen,
2026-02-11 06:32:07,P0004,Person 4,0.41,seen,
2026-02-11 06:32:08,P0008,Person 8,0.77,seen,
2026-02-11 06:32:08,P0008,Person 8,0.69,seen,
2026-02-11 06:32:08,P0002,Person 2,0.60,seen,
2026-02-11 06:32:08,P0011,Person 11,0.90,seen,
2026-02-11 06:32:08,P0004,Person 4,0.66,seen,
2026-02-11 06:32:08,P0004,Person 4,0.50,seen,
2026-02-11 06:32:08,P0008,Person 8,0.60,seen,
2026-02-11 06:32:08,P0004,Person 4,0.45,seen,
2026-02-11 06:32:08,P0008,Person 8,0.78,seen,
2026-02-11 06:32:08,P0008,Person 8,0.69,seen,
2026-02-11 06:32:08,P0002,Person 2,0.59,seen,
2026-02-11 06:32:08,P0011,Person 11,0.92,seen,
2026-02-11 06:32:08,P0004,Person 4,0.67,seen,
2026-02-11 06:32:08,P0004,Person 4,0.50,seen,
2026-02-11 06:32:08,P0008,Person 8,0.58,seen,
2026-02-11 06:32:08,P0004,Person 4,0.50,seen,
2026-02-11 06:32:09,P0008,Person 8,0.78,seen,
2026-02-11 06:32:09,P0008,Person 8,0.67,seen,
2026-02-11 06:32:09,P0002,Person 2,0.57,seen,
2026-02-11 06:32:09,P0011,Person 11,0.89,seen,
2026-02-11 06:32:09,P0004,Person 4,0.66,seen,
2026-02-11 06:32:09,P0004,Person 4,0.52,seen,
2026-02-11 06:32:09,P0008,Person 8,0.57,seen,
2026-02-11 06:32:09,P0004,Person 4,0.47,seen,
2026-02-11 06:32:09,P0008,Person 8,0.79,seen,
2026-02-11 06:32:09,P0008,Person 8,0.68,seen,
2026-02-11 06:32:09,P0002,Person 2,0.58,seen,
2026-02-11 06:32:09,P0011,Person 11,0.94,seen,
2026-02-11 06:32:09,P0004,Person 4,0.64,seen,
2026-02-11 06:32:09,P0004,Person 4,0.52,seen,
2026-02-11 06:32:09,P0008,Person 8,0.58,seen,
2026-02-11 06:32:09,P0004,Person 4,0.51,seen,
2026-02-11 06:32:09,P0008,Person 8,0.77,seen,
2026-02-11 06:32:09,P0008,Person 8,0.65,seen,
2026-02-11 06:32:09,P0002,Person 2,0.58,seen,
2026-02-11 06:32:09,P0011,Person 11,0.90,seen,
2026-02-11 06:32:09,P0004,Person 4,0.50,seen,
2026-02-11 06:32:09,P0004,Person 4,0.67,seen,
2026-02-11 06:32:09,P0008,Person 8,0.58,seen,
2026-02-11 06:32:09,P0004,Person 4,0.48,seen,
2026-02-11 06:32:09,P0002,Person 2,0.46,seen,
2026-02-11 06:32:10,P0008,Person 8,0.80,seen,
2026-02-11 06:32:10,P0002,Person 2,0.58,seen,
2026-02-11 06:32:10,P0004,Person 4,0.50,seen,
2026-02-11 06:32:10,P0004,Person 4,0.67,seen,
2026-02-11 06:32:10,P0008,Person 8,0.58,seen,
2026-02-11 06:32:10,P0004,Person 4,0.48,seen,
2026-02-11 06:32:10,P0002,Person 2,0.46,seen,
2026-02-11 06:32:10,P0004,Person 4,0.47,seen,
2026-02-11 06:32:10,P0004,Person 4,0.54,seen,
2026-02-11 06:32:10,P0008,Person 8,0.56,seen,
2026-02-11 06:32:10,P0004,Person 4,0.53,seen,
2026-02-11 06:32:11,P0008,Person 8,0.68,seen,
2026-02-11 06:32:11,P0008,Person 8,0.81,seen,
2026-02-11 06:32:11,P0011,Person 11,0.68,seen,
2026-02-11 06:32:11,P0008,Person 8,0.67,seen,
2026-02-11 06:32:11,P0008,Person 8,0.78,seen,
2026-02-11 06:32:11,P0003,Person 3,0.42,seen,
2026-02-11 06:32:11,P0011,Person 11,0.81,seen,
2026-02-11 06:32:11,P0008,Person 8,0.79,seen,
2026-02-11 06:32:11,P0008,Person 8,0.66,seen,
2026-02-11 06:32:11,P0003,Person 3,0.56,seen,
2026-02-11 06:32:11,P0002,Person 2,0.55,seen,
2026-02-11 06:32:11,P0011,Person 11,0.89,seen,
2026-02-11 06:32:11,P0008,Person 8,0.50,seen,
2026-02-11 06:32:11,P0008,Person 8,0.56,seen,
2026-02-11 06:32:12,P0001,Jun,0.54,seen,
2026-02-11 06:32:12,P0008,Person 8,0.76,seen,
2026-02-11 06:32:12,P0011,Person 11,0.74,seen,
2026-02-11 06:32:12,P0008,Person 8,0.50,seen,
2026-02-11 06:32:13,P0008,Person 8,0.79,seen,
2026-02-11 06:32:13,P0001,Jun,0.42,seen,
2026-02-11 06:32:13,P0011,Person 11,0.65,seen,
2026-02-11 06:32:13,P0008,Person 8,0.79,seen,
2026-02-11 06:32:13,P0011,Person 11,0.66,seen,
2026-02-11 06:32:13,P0011,Person 11,0.66,seen,
2026-02-11 06:32:13,P0008,Person 8,0.48,seen,
2026-02-11 06:32:13,P0004,Person 4,0.62,seen,
2026-02-11 06:32:13,P0008,Person 8,0.63,seen,
2026-02-11 06:32:14,P0003,Person 3,0.42,seen,
2026-02-11 06:32:15,P0008,Person 8,0.52,seen,
2026-02-11 06:32:15,P0008,Person 8,0.65,seen,
2026-02-11 06:32:15,P0011,Person 11,0.60,seen,
2026-02-11 06:32:15,P0008,Person 8,0.80,seen,
2026-02-11 06:32:15,P0008,Person 8,0.64,seen,
2026-02-11 06:32:15,P0011,Person 11,0.72,seen,
2026-02-11 06:32:15,P0002,Person 2,0.60,seen,
2026-02-11 06:32:22,P0012,Person 12,0.34,enrolled,known_faces\P0012_20260211_063222.jpg
2026-02-11 06:32:22,P0001,Jun,0.43,seen,
2026-02-11 06:32:25,P0004,Person 4,0.41,seen,
2026-02-11 06:32:27,P0001,Jun,0.54,seen,
2026-02-11 06:32:27,P0008,Person 8,0.67,seen,
2026-02-11 06:32:27,P0008,Person 8,0.72,seen,
2026-02-11 06:32:27,P0003,Person 3,0.53,seen,
2026-02-11 06:32:27,P0008,Person 8,0.78,seen,
2026-02-11 06:32:27,P0003,Person 3,0.57,seen,
2026-02-11 06:32:27,P0002,Person 2,0.61,seen,
2026-02-11 06:32:28,P0004,Person 4,0.55,seen,
2026-02-11 06:32:28,P0008,Person 8,0.77,seen,
2026-02-11 06:32:28,P0003,Person 3,0.54,seen,
2026-02-11 06:32:28,P0002,Person 2,0.60,seen,
2026-02-11 06:32:28,P0008,Person 8,0.76,seen,
2026-02-11 06:32:28,P0003,Person 3,0.49,seen,
2026-02-11 06:32:28,P0002,Person 2,0.70,seen,
2026-02-11 06:32:28,P0008,Person 8,0.75,seen,
2026-02-11 06:32:28,P0003,Person 3,0.55,seen,
2026-02-11 06:32:28,P0002,Person 2,0.75,seen,
2026-02-11 06:32:29,P0008,Person 8,0.74,seen,
2026-02-11 06:32:29,P0003,Person 3,0.64,seen,
2026-02-11 06:32:29,P0002,Person 2,0.79,seen,
2026-02-11 06:32:29,P0008,Person 8,0.47,seen,
2026-02-11 06:32:29,P0008,Person 8,0.83,seen,
2026-02-11 06:32:29,P0003,Person 3,0.62,seen,
2026-02-11 06:32:29,P0011,Person 11,0.74,seen,
2026-02-11 06:32:29,P0004,Person 4,0.58,seen,
2026-02-11 06:32:30,P0008,Person 8,0.50,seen,
2026-02-11 06:32:30,P0008,Person 8,0.72,seen,
2026-02-11 06:32:30,P0003,Person 3,0.53,seen,
2026-02-11 06:32:30,P0011,Person 11,0.61,seen,
2026-02-11 06:32:30,P0002,Person 2,0.66,seen,
2026-02-11 06:32:30,P0008,Person 8,0.77,seen,
2026-02-11 06:32:30,P0008,Person 8,0.61,seen,
2026-02-11 06:32:30,P0001,Jun,0.52,seen,
2026-02-11 06:32:30,P0011,Person 11,0.74,seen,
2026-02-11 06:32:30,P0002,Person 2,0.73,seen,
2026-02-11 06:32:31,P0008,Person 8,0.76,seen,
2026-02-11 06:32:31,P0003,Person 3,0.53,seen,
2026-02-11 06:32:31,P0008,Person 8,0.55,seen,
2026-02-11 06:32:31,P0002,Person 2,0.66,seen,
2026-02-11 06:32:31,P0011,Person 11,0.72,seen,
2026-02-11 06:32:31,P0008,Person 8,0.76,seen,
2026-02-11 06:32:31,P0008,Person 8,0.60,seen,
2026-02-11 06:32:31,P0003,Person 3,0.57,seen,
2026-02-11 06:32:31,P0002,Person 2,0.73,seen,
2026-02-11 06:32:31,P0011,Person 11,0.63,seen,
2026-02-11 06:32:31,P0004,Person 4,0.72,seen,
2026-02-11 06:32:32,P0003,Person 3,0.53,seen,
2026-02-11 06:32:32,P0008,Person 8,0.80,seen,
2026-02-11 06:32:32,P0008,Person 8,0.58,seen,
2026-02-11 06:32:32,P0002,Person 2,0.62,seen,
2026-02-11 06:32:32,P0011,Person 11,0.74,seen,
2026-02-11 06:32:32,P0008,Person 8,0.80,seen,
2026-02-11 06:32:32,P0003,Person 3,0.52,seen,
2026-02-11 06:32:32,P0008,Person 8,0.58,seen,
2026-02-11 06:32:32,P0002,Person 2,0.67,seen,
2026-02-11 06:32:32,P0011,Person 11,0.74,seen,
2026-02-11 06:32:32,P0004,Person 4,0.60,seen,
2026-02-11 06:32:32,P0008,Person 8,0.78,seen,
2026-02-11 06:32:32,P0003,Person 3,0.54,seen,
2026-02-11 06:32:32,P0008,Person 8,0.59,seen,
2026-02-11 06:32:32,P0002,Person 2,0.69,seen,
2026-02-11 06:32:32,P0011,Person 11,0.85,seen,
2026-02-11 06:32:32,P0004,Person 4,0.62,seen,
2026-02-11 06:32:32,P0009,Person 9,0.58,seen,
2026-02-11 06:32:33,P0008,Person 8,0.78,seen,
2026-02-11 06:32:33,P0008,Person 8,0.59,seen,
2026-02-11 06:32:33,P0003,Person 3,0.51,seen,
2026-02-11 06:32:33,P0002,Person 2,0.70,seen,
2026-02-11 06:32:33,P0011,Person 11,0.70,seen,
2026-02-11 06:32:33,P0004,Person 4,0.58,seen,
2026-02-11 06:32:33,P0003,Person 3,0.50,seen,
2026-02-11 06:32:33,P0008,Person 8,0.78,seen,
2026-02-11 06:32:33,P0008,Person 8,0.59,seen,
2026-02-11 06:32:33,P0002,Person 2,0.69,seen,
2026-02-11 06:32:33,P0011,Person 11,0.74,seen,
2026-02-11 06:32:33,P0004,Person 4,0.66,seen,
2026-02-11 06:32:33,P0008,Person 8,0.79,seen,
2026-02-11 06:32:33,P0008,Person 8,0.58,seen,
2026-02-11 06:32:33,P0003,Person 3,0.52,seen,
2026-02-11 06:32:33,P0002,Person 2,0.70,seen,
2026-02-11 06:32:33,P0011,Person 11,0.74,seen,
2026-02-11 06:32:34,P0003,Person 3,0.50,seen,
2026-02-11 06:32:34,P0008,Person 8,0.78,seen,
2026-02-11 06:32:34,P0008,Person 8,0.57,seen,
2026-02-11 06:32:34,P0002,Person 2,0.71,seen,
2026-02-11 06:32:34,P0011,Person 11,0.74,seen,
2026-02-11 06:32:34,P0003,Person 3,0.48,seen,
2026-02-11 06:32:34,P0008,Person 8,0.80,seen,
2026-02-11 06:32:34,P0008,Person 8,0.57,seen,
2026-02-11 06:32:34,P0002,Person 2,0.70,seen,
2026-02-11 06:32:34,P0011,Person 11,0.68,seen,
2026-02-11 06:32:35,P0008,Person 8,0.79,seen,
2026-02-11 06:32:35,P0001,Jun,0.47,seen,
2026-02-11 06:32:35,P0008,Person 8,0.58,seen,
2026-02-11 06:32:35,P0002,Person 2,0.70,seen,
2026-02-11 06:32:35,P0011,Person 11,0.66,seen,
2026-02-11 06:32:35,P0008,Person 8,0.77,seen,
2026-02-11 06:32:35,P0003,Person 3,0.51,seen,
2026-02-11 06:32:35,P0008,Person 8,0.58,seen,
2026-02-11 06:32:35,P0002,Person 2,0.72,seen,
2026-02-11 06:32:35,P0011,Person 11,0.60,seen,
2026-02-11 06:32:35,P0008,Person 8,0.76,seen,
2026-02-11 06:32:35,P0008,Person 8,0.59,seen,
2026-02-11 06:32:35,P0001,Jun,0.52,seen,
2026-02-11 06:32:35,P0002,Person 2,0.72,seen,
2026-02-11 06:32:35,P0011,Person 11,0.61,seen,
2026-02-11 06:32:35,P0009,Person 9,0.66,seen,
2026-02-11 06:32:36,P0008,Person 8,0.76,seen,
2026-02-11 06:32:36,P0008,Person 8,0.57,seen,
2026-02-11 06:32:36,P0003,Person 3,0.59,seen,
2026-02-11 06:32:36,P0002,Person 2,0.69,seen,
2026-02-11 06:32:36,P0011,Person 11,0.63,seen,
2026-02-11 06:32:36,P0008,Person 8,0.76,seen,
2026-02-11 06:32:36,P0008,Person 8,0.57,seen,
2026-02-11 06:32:36,P0003,Person 3,0.57,seen,
2026-02-11 06:32:36,P0002,Person 2,0.72,seen,
2026-02-11 06:32:36,P0011,Person 11,0.57,seen,
2026-02-11 06:32:37,P0008,Person 8,0.75,seen,
2026-02-11 06:32:37,P0008,Person 8,0.59,seen,
2026-02-11 06:32:37,P0003,Person 3,0.62,seen,
2026-02-11 06:32:37,P0002,Person 2,0.73,seen,
2026-02-11 06:32:37,P0011,Person 11,0.57,seen,
2026-02-11 06:32:37,P0008,Person 8,0.75,seen,
2026-02-11 06:32:37,P0008,Person 8,0.59,seen,
2026-02-11 06:32:37,P0003,Person 3,0.60,seen,
2026-02-11 06:32:37,P0002,Person 2,0.73,seen,
2026-02-11 06:32:37,P0011,Person 11,0.59,seen,
2026-02-11 06:32:37,P0008,Person 8,0.76,seen,
2026-02-11 06:32:37,P0008,Person 8,0.60,seen,
2026-02-11 06:32:37,P0003,Person 3,0.54,seen,
2026-02-11 06:32:37,P0002,Person 2,0.72,seen,
2026-02-11 06:32:37,P0011,Person 11,0.61,seen,
2026-02-11 06:32:38,P0008,Person 8,0.75,seen,
2026-02-11 06:32:38,P0008,Person 8,0.61,seen,
2026-02-11 06:32:38,P0001,Jun,0.57,seen,
2026-02-11 06:32:38,P0011,Person 11,0.61,seen,
2026-02-11 06:32:38,P0002,Person 2,0.75,seen,
2026-02-11 06:32:38,P0004,Person 4,0.75,seen,
2026-02-11 06:32:38,P0008,Person 8,0.75,seen,
2026-02-11 06:32:38,P0008,Person 8,0.61,seen,
2026-02-11 06:32:38,P0003,Person 3,0.61,seen,
2026-02-11 06:32:38,P0011,Person 11,0.62,seen,
2026-02-11 06:32:38,P0002,Person 2,0.76,seen,
2026-02-11 06:32:38,P0004,Person 4,0.73,seen,
2026-02-11 06:32:38,P0008,Person 8,0.79,seen,
2026-02-11 06:32:38,P0008,Person 8,0.62,seen,
2026-02-11 06:32:38,P0003,Person 3,0.59,seen,
2026-02-11 06:32:38,P0011,Person 11,0.63,seen,
2026-02-11 06:32:38,P0002,Person 2,0.77,seen,
2026-02-11 06:32:38,P0004,Person 4,0.75,seen,
2026-02-11 06:32:39,P0008,Person 8,0.76,seen,
2026-02-11 06:32:39,P0008,Person 8,0.61,seen,
2026-02-11 06:32:39,P0003,Person 3,0.55,seen,
2026-02-11 06:32:39,P0002,Person 2,0.78,seen,
2026-02-11 06:32:39,P0011,Person 11,0.63,seen,
2026-02-11 06:36:39,P0001,Jun,0.49,seen,
2026-02-11 06:36:40,P0001,Jun,0.53,seen,
2026-02-11 06:36:40,P0002,Person 2,0.06,enrolled,known_faces\P0002_20260211_063640.jpg
2026-02-11 06:36:40,P0002,Person 2,0.48,seen,
2026-02-11 06:36:41,P0001,Jun,0.52,seen,
2026-02-11 06:36:41,P0002,Person 2,0.94,seen,
2026-02-11 06:36:41,P0002,Person 2,0.33,seen,
2026-02-11 06:36:41,P0002,Person 2,0.42,seen,
2026-02-11 06:36:41,P0001,Jun,0.50,seen,
2026-02-11 06:36:41,P0002,Person 2,0.93,seen,
2026-02-11 06:36:41,P0002,Person 2,0.40,seen,
2026-02-11 06:36:41,P0001,Jun,0.49,seen,
2026-02-11 06:36:41,P0002,Person 2,0.93,seen,
2026-02-11 06:36:41,P0002,Person 2,0.41,seen,
2026-02-11 06:36:42,P0001,Jun,0.49,seen,
2026-02-11 06:36:42,P0002,Person 2,0.91,seen,
2026-02-11 06:36:42,P0002,Person 2,0.42,seen,
2026-02-11 06:36:42,P0001,Jun,0.53,seen,
2026-02-11 06:36:42,P0002,Person 2,0.38,seen,
2026-02-11 06:36:42,P0002,Person 2,0.31,seen,
2026-02-11 06:36:42,P0002,Person 2,0.93,seen,
2026-02-11 06:36:42,P0002,Person 2,0.36,seen,
2026-02-11 06:36:42,P0002,Person 2,0.83,seen,
2026-02-11 06:36:42,P0001,Jun,0.48,seen,
2026-02-11 06:36:42,P0002,Person 2,0.37,seen,
2026-02-11 06:36:42,P0002,Person 2,0.93,seen,
2026-02-11 06:36:42,P0002,Person 2,0.37,seen,
2026-02-11 06:36:42,P0002,Person 2,0.83,seen,
2026-02-11 06:36:43,P0001,Jun,0.47,seen,
2026-02-11 06:36:43,P0002,Person 2,0.38,seen,
2026-02-11 06:36:43,P0002,Person 2,0.49,seen,
2026-02-11 06:36:43,P0002,Person 2,0.93,seen,
2026-02-11 06:36:43,P0002,Person 2,0.38,seen,
2026-02-11 06:36:43,P0002,Person 2,0.84,seen,
2026-02-11 06:36:43,P0001,Jun,0.46,seen,
2026-02-11 06:36:43,P0002,Person 2,0.99,seen,
2026-02-11 06:36:43,P0002,Person 2,0.49,seen,
2026-02-11 06:36:43,P0002,Person 2,0.93,seen,
2026-02-11 06:36:43,P0002,Person 2,0.38,seen,
2026-02-11 06:36:43,P0002,Person 2,0.84,seen,
2026-02-11 06:36:43,P0001,Jun,0.93,seen,
2026-02-11 06:36:43,P0002,Person 2,0.98,seen,
2026-02-11 06:36:43,P0002,Person 2,0.48,seen,
2026-02-11 06:36:43,P0002,Person 2,0.93,seen,
2026-02-11 06:36:43,P0002,Person 2,0.39,seen,
2026-02-11 06:36:43,P0002,Person 2,0.83,seen,
2026-02-11 06:36:44,P0001,Jun,0.92,seen,
2026-02-11 06:36:44,P0002,Person 2,0.97,seen,
2026-02-11 06:36:44,P0002,Person 2,0.48,seen,
2026-02-11 06:36:44,P0002,Person 2,0.93,seen,
2026-02-11 06:36:44,P0002,Person 2,0.41,seen,
2026-02-11 06:36:44,P0002,Person 2,0.84,seen,
2026-02-11 06:36:44,P0001,Jun,0.91,seen,
2026-02-11 06:36:44,P0002,Person 2,0.90,seen,
2026-02-11 06:36:44,P0002,Person 2,0.95,seen,
2026-02-11 06:36:44,P0002,Person 2,0.37,seen,
2026-02-11 06:36:44,P0002,Person 2,0.47,seen,
2026-02-11 06:36:44,P0002,Person 2,0.83,seen,
2026-02-11 06:36:44,P0001,Jun,0.93,seen,
2026-02-11 06:36:44,P0002,Person 2,0.89,seen,
2026-02-11 06:36:44,P0002,Person 2,0.95,seen,
2026-02-11 06:36:44,P0002,Person 2,0.36,seen,
2026-02-11 06:36:44,P0002,Person 2,0.48,seen,
2026-02-11 06:36:44,P0002,Person 2,0.85,seen,
2026-02-11 06:36:45,P0001,Jun,0.89,seen,
2026-02-11 06:36:45,P0002,Person 2,0.90,seen,
2026-02-11 06:36:45,P0002,Person 2,0.95,seen,
2026-02-11 06:36:45,P0002,Person 2,0.36,seen,
2026-02-11 06:36:45,P0002,Person 2,0.47,seen,
2026-02-11 06:36:45,P0002,Person 2,0.85,seen,
2026-02-11 06:36:45,P0001,Jun,0.88,seen,
2026-02-11 06:36:45,P0002,Person 2,0.90,seen,
2026-02-11 06:36:45,P0002,Person 2,0.95,seen,
2026-02-11 06:36:45,P0002,Person 2,0.36,seen,
2026-02-11 06:36:45,P0002,Person 2,0.48,seen,
2026-02-11 06:36:45,P0002,Person 2,0.85,seen,
2026-02-11 06:36:45,P0001,Jun,0.94,seen,
2026-02-11 06:36:45,P0002,Person 2,0.93,seen,
2026-02-11 06:36:45,P0002,Person 2,0.95,seen,
2026-02-11 06:36:45,P0002,Person 2,0.40,seen,
2026-02-11 06:36:45,P0002,Person 2,0.46,seen,
2026-02-11 06:36:45,P0002,Person 2,0.86,seen,
2026-02-11 06:36:46,P0001,Jun,0.89,seen,
2026-02-11 06:36:46,P0002,Person 2,0.92,seen,
2026-02-11 06:36:46,P0002,Person 2,0.95,seen,
2026-02-11 06:36:46,P0002,Person 2,0.41,seen,
2026-02-11 06:36:46,P0002,Person 2,0.46,seen,
2026-02-11 06:36:46,P0002,Person 2,0.87,seen,
2026-02-11 06:36:46,P0001,Jun,0.86,seen,
2026-02-11 06:36:46,P0002,Person 2,0.93,seen,
2026-02-11 06:36:46,P0002,Person 2,0.93,seen,
2026-02-11 06:36:46,P0002,Person 2,0.48,seen,
2026-02-11 06:36:46,P0002,Person 2,0.39,seen,
2026-02-11 06:36:46,P0001,Jun,0.90,seen,
2026-02-11 06:36:46,P0002,Person 2,0.94,seen,
2026-02-11 06:36:46,P0002,Person 2,0.94,seen,
2026-02-11 06:36:46,P0002,Person 2,0.47,seen,
2026-02-11 06:36:46,P0002,Person 2,0.40,seen,
2026-02-11 06:36:46,P0002,Person 2,0.87,seen,
2026-02-11 06:36:47,P0001,Jun,0.86,seen,
2026-02-11 06:36:47,P0002,Person 2,0.94,seen,
2026-02-11 06:36:47,P0002,Person 2,0.93,seen,
2026-02-11 06:36:47,P0002,Person 2,0.40,seen,
2026-02-11 06:36:47,P0002,Person 2,0.49,seen,
2026-02-11 06:36:47,P0002,Person 2,0.89,seen,
2026-02-11 06:36:47,P0001,Jun,0.85,seen,
2026-02-11 06:36:47,P0002,Person 2,0.93,seen,
2026-02-11 06:36:47,P0002,Person 2,0.93,seen,
2026-02-11 06:36:47,P0002,Person 2,0.39,seen,
2026-02-11 06:36:47,P0002,Person 2,0.48,seen,
2026-02-11 06:36:47,P0002,Person 2,0.88,seen,
2026-02-11 06:36:47,P0001,Jun,0.86,seen,
2026-02-11 06:36:47,P0002,Person 2,0.93,seen,
2026-02-11 06:36:47,P0002,Person 2,0.93,seen,
2026-02-11 06:36:47,P0002,Person 2,0.36,seen,
2026-02-11 06:36:47,P0002,Person 2,0.48,seen,
2026-02-11 06:36:48,P0001,Jun,0.89,seen,
2026-02-11 06:36:48,P0002,Person 2,0.93,seen,
2026-02-11 06:36:48,P0002,Person 2,0.93,seen,
2026-02-11 06:36:48,P0002,Person 2,0.37,seen,
2026-02-11 06:36:48,P0002,Person 2,0.47,seen,
2026-02-11 06:36:48,P0001,Jun,0.86,seen,
2026-02-11 06:36:48,P0002,Person 2,0.95,seen,
2026-02-11 06:36:48,P0002,Person 2,0.95,seen,
2026-02-11 06:36:48,P0002,Person 2,0.52,seen,
2026-02-11 06:36:48,P0002,Person 2,0.34,seen,
2026-02-11 06:36:48,P0002,Person 2,0.44,seen,
2026-02-11 06:36:48,P0002,Person 2,0.85,seen,
2026-02-11 06:36:48,P0001,Jun,0.87,seen,
2026-02-11 06:36:48,P0002,Person 2,0.93,seen,
2026-02-11 06:36:48,P0002,Person 2,0.95,seen,
2026-02-11 06:36:48,P0002,Person 2,0.98,seen,
